name,Progress Reserve: 1
name,Swan Road Reserve: 1
operator,Vege Bandit Pty Ltd: 1
phone,+61 8 9412 6002: 1
name,Market City Park: 1
wikidata,Q21970740: 1
name,Trevor Gribble Park: 1
name:etymology,W. Trevor Gribble: 1
wikidata,Q21937347: 1
name,Woodlark Park: 1
name,William Hall Park: 1
name:etymology,W. G. Hall: 1
wikidata,Q21937304: 1
name,Sutherland Street Reserve: 1
name,Packer Park: 1
name,Forest Lakes Shopping Centre: 1
name,Mesa Park: 1
contact:website,http://www.ceramicartswa.asn.au/gallery/canning-arts-centre: 1
name,Canning Arts Centre: 1
contact:website,http://www.canning.wa.gov.au/General/riverton-leisureplex.html: 1
name,Riverton Leisureplex: 1
name,Cambridge Promenade Reserve: 1
addr:street,Bougainvillea Avenue: 1
name,Dawson Park Primary School: 1
phone,+61 8 9453 2499: 1
ref,5653: 1
website,https://www.dawsonparkps.wa.edu.au/: 1
name,Midland Bus Station: 1
name,Block S: 1
addr:housenumber,362: 1
addr:unit,2b: 1
image,https://mspremierdetailing.com.au/: 1
name,MS Premier Detailing: 1
phone:AU,1300 460 706: 1
source,local knowledge;streetlevel imagery: 1
website,https://mspremierdetailing.com.au/: 1
addr:street,Granville Way: 1
brand,Baptists: 1
brand:wikidata,Q93191: 1
brand:wikipedia,Baptists: 1
name,Willetton Bible Baptist Church: 1
phone,+61 8 9457 7080: 1
wikidata,Q65767113: 1
addr:suburb,Bull Creek: 1
opening_hours,Mo-Th,Sa-Su 9:00-22:00; Fr 9:00-23:00: 1
phone,+61 8 6157 5342: 1
website,https://www.redrooster.com.au/locations/bullcreek/: 1
name,Spider Orchid Habitat: 1
name,Instant Windows & Window Tinting: 1
name,Comfort Inn: 1
name,Community Nursy and Aboriginal Health: 1
phone,+61 8 9531 1551: 1
name,Premier Hotel: 1
name,Alltools: 1
addr:housenumber,449: 1
name,Canning Vale Police Station: 1
name,Amherst Park: 1
name,Armstrong Park: 1
long_name,Bunnings Warehouse Maddington: 1
website,www.theparkcentre.com.au/: 1
name,Galleria: 1
website,https://www.galleriashoppingcentre.com.au/: 1
name,Vahland Avenue Medical Centre: 1
addr:street,Glenmoy Avenue: 1
name,Glenmoy Medical Centre: 1
opening_hours,Mo-Fr 09:00-18:00; Sa,PH 09:00-15:00; Su 09:00-13:00: 1
phone,+61 8 9457 5000: 1
website,http://www.glenmoymc.com.au/: 1
name,Rostrata Primary School: 1
phone,+61 8 9457 9455: 1
ref,5668: 1
start_date,1983-01-01: 1
website,https://www.rostrataps.wa.edu.au/: 1
wikidata,Q125001724: 1
wikimedia_commons,Category:Rostrata Primary School, Willetton: 1
addr:housenumber,37-47: 1
addr:street,Querrin Avenue: 1
name,Orana Catholic Primary School: 1
phone,+61 8 9457 4907: 1
website,https://www.orana.wa.edu.au/: 1
name,Macquarie Park: 1
contact:website,http://www.canning.wa.gov.au/About/riverton-library.html: 1
name,Riverton Library: 1
wikidata,Q56563984: 1
name,Verton Park: 1
addr:street,Catalano Road: 1
name,Canning Vale Fire Station: 1
phone,+61 8 6255 4310: 1
addr:street,Killara Drive: 1
name,Christ the King: 1
phone,+61 8 9457 3252: 1
website,https://christtheking.com.au/: 1
name,YHA Fremantle Prison: 1
operator,YHA Australia: 1
phone,+61 8 9433 4305: 1
website,https://www.yha.com.au/hostels/wa/perth-surrounds/fremantle-backpackers-hostel/: 1
name,Tiamo's: 1
name,Car Park 31: 1
name,Wanneroo Botanical Gardens: 1
name,Regents Garden Residential Care: 1
website,https://www.regentsgarden.com.au/: 1
name,Saint George's Cathedral: 1
phone,+61 8 9325 5766: 1
ref:dove,12085: 1
website,https://perthcathedral.org/: 1
wikidata,Q7593121: 1
wikimedia_commons,Category:Saint George's Cathedral, Perth: 1
wikipedia,en:St George's Cathedral, Perth: 1
building,ex: 1
ele,4.69: 1
height,22.822: 1
name,Perth Convention Exhibition Centre: 1
wikidata,Q7170842: 1
wikipedia,en:Perth Convention and Exhibition Centre: 1
addr:housename,Hillarys Boat Harbour: 1
name,Hillarys Boat Harbour: 1
seamark:name,Hillarys Boat Harbor: 1
website,https://hillarysboatharbour.com.au/: 1
wikidata,Q5762611: 1
wikipedia,en:Hillarys Boat Harbour: 1
addr:street,Queensway Road: 1
name,Landsdale Christian School: 1
phone,+61 8 9309 1830: 1
website,https://www.landsdalechristianschool.wa.edu.au/: 1
name,Playground by McKean Way: 1
name,Lake Monger dog exercise area: 1
note,Off-leash exercise area for dogs. Caution: no fence adjacent to Lake Monger Drive.: 1
name,Hawkesbury Park: 1
wikidata,Q21972571: 1
name,John Fennessy Park: 1
name:etymology,John Leonard Fennessy: 1
name,Ces Deceau Reserve: 1
name,Mount Henry Bridge Reserve: 1
name,Hillarys Harbour Resort Apartments: 1
website,https://www.hillarysresort.com.au/: 1
name,Naturaliste Marine Discovery Centre: 1
website,http://www.nmdc.com.au: 1
service_times,We,Su: 1
name,Bavich Park: 1
name,Overflow Carpark: 1
name,Francesco's Cafe & Bar: 1
addr:street,Calley Drive: 1
name,Bull Creek Health Centre: 1
roof:angle,30: 1
roof:colour,red: 1
name,Challenger Tafe E-Tech: 1
name,Scots Presbyterian Church: 1
wikidata,Q28225085: 1
addr:housenumber,905: 1
name,Mia Cafe: 1
phone,+61 8 9271 1599: 1
addr:housenumber,911: 1
name,De Vine Cellars: 1
phone,+61 8 9271 9197: 1
website,https://www.wineatdevine.com.au/: 1
addr:housenumber,885: 1
collection_times,Mo-Fr 09:00-17:00 Sa-Su closed: 1
name,Inglewood Post Office: 1
name,Caltex Mount Lawley: 1
addr:housenumber,791: 1
name,United Petroleum: 1
website,https://servicestations.unitedpetroleum.com.au/location/united-mt-lawley: 1
name,Ingelwood Hotel Parking: 1
name,John Dunn Memorial Park: 1
name,Serpentine Dam Lower Picnic Area: 1
operator,Water Corporation: 1
name,Serpentine Falls Car Park: 1
addr:street,Burswood Road: 1
name,Eurocare: 1
phone,+61 8 9355 2712: 1
service:vehicle:motor,yes: 1
service:vehicle:transmission,yes: 1
website,https://www.eurocare.net.au/: 1
addr:street,Bartling Crescent: 1
name,Bateman Primary School: 1
phone,+61 8 9332 7300: 1
ref,5519: 1
website,https://batemanps.wa.edu.au/: 1
capacity,368: 1
capacity,237: 1
name,Lawrence Ellison Reserve: 1
name,RAAFA Air Force Memorial Estate: 1
phone,+61 8 9311 4444: 1
website,https://www.raafawa.org.au/: 1
name,Reg Bourke Park: 1
name:etymology,Reginald F. Bourke: 1
description,Bush Forever Site 339: 1
name,Piney Lakes Reserve: 1
name,Corpus Christi College: 1
phone,+61 8 6332 2500: 1
website,https://www.corpus.wa.edu.au/: 1
wikidata,Q5172642: 1
wikipedia,en:Corpus Christi College, Perth: 1
access:conditional,public @ (18:30-23:00 Mo-Fr; 06:30-23:00 Sa Su); private @ (07:00-18:30 Mo-Fr): 1
branch,Murdoch: 1
brand:wikidata,Q5451517: 1
brand:wikipedia,en:Department of Fire and Emergency Services: 1
name,Murdoch Fire Station: 1
phone,+61 8 6424 1310: 1
name,Visitor Car Park 1: 1
height,20 m: 1
name,Visitor Car Park 5: 1
name,Visitor Car Park 2: 1
alt_name,Lake Park: 1
name,Lake Park: 1
old_name,Moitch Park: 1
name,Curtin Theatre: 1
name,Learning Centre / PROPEL: 1
operator,John Curtin College of the Arts: 1
grades,3–12: 1
name,OneSchool Global (Perth Campus): 1
old_name,Woodthorpe School: 1
website,https://www.oneschoolglobal.com/regions/australia/western-australia/: 1
wikidata,Q101435599: 1
wikimedia_commons,Category:OneSchool Global (Perth Campus): 1
name,Chellaston Park: 1
name,Salata Park: 1
name,Noel Gannon Park: 1
name,Glengarry Park: 1
name,Castlefern Park: 1
name,Careniup Reserve: 1
name,Marri Park: 1
name,Illyarrie Shelter: 1
name,Jarrah Toilets: 1
leisure,scout_hall: 1
name,1st Riverton Scout Hall: 1
historic,manor: 1
name,Samson House: 1
website,https://www.nationaltrust.org.au/places/samson-house/: 1
name,Picton Mews Park: 1
basilica,minor: 1
name,St Patrick's Basilica: 1
name:fr,Basilique Saint-Patrick: 1
wikidata,Q510611: 1
wikipedia,en:St Patrick's Basilica, Fremantle: 1
description,Public viewing area: 1
name,Robert J Cross Park: 1
name,Montague Hillary Park: 1
name:etymology,Montague H. Hillary: 1
wikidata,Q21933799: 1
addr:street,Meharry Road: 1
name,Leeming Primary School: 1
phone,+61 8 9310 9133: 1
ref,5659: 1
website,http://leemingps.wa.edu.au/: 1
name,Harry Baker Park: 1
name:etymology,Harry Baker: 1
wikidata,Q21930216: 1
name,St John of God Midland Public and Private Hospitals: 1
phone,+61 8 9462 4000: 1
website,https://www.sjog.org.au/our-locations/st-john-of-god-midland-public-hospital/: 1
wikidata,Q6842346: 1
wikipedia,en:St John of God Midland Public and Private Hospitals: 1
name,Piney Lakes Sensory Play Park: 1
name,Piney Lakes Toilet: 1
fenced,wire_fence: 1
note,Bus Parking: 1
name,Westminster Presbyterian Church Bull Creek: 1
phone,+61 8 9332 6300: 1
website,https://wpcbc.net/: 1
wikidata,Q7989193: 1
wikipedia,en:Westminster Presbyterian Church of Australia: 1
name,Gemmell Park: 1
name,Ron Carroll Reserve: 1
name:etymology,Ronald Francis Carroll: 1
height,10 m: 1
name,Willetton Basketball Stadium: 1
name,Fred Johnson Park: 1
name,Canning Vale Market Seafood: 1
name,Old Bridge Shops Car Park: 1
name,King Carnival Theme Park and Amusements: 1
addr:street,Prendwick Way: 1
name,Rostrata Family Centre: 1
opening_hours,Tu-Fr 09:00-14:00: 1
phone,+61 8 9457 3888: 1
website,https://rostratafc.org.au/: 1
name,William and Mary Beacham Reserve: 1
name,Cicerellos Fish & Chips: 1
name,Dolphin Quay Car Park: 1
name,Tods: 1
old_name,Dome Coffee Bar: 1
name,Han's Restaurant: 1
name,Simmos Ice Cream: 1
name,The Sebel: 1
name,Mandurah Council Offices: 1
name,Reading Cinema: 1
name,The Atrium: 1
name,Woolworths Car Park: 1
name,King Carnival Car Park: 1
name,Family Swimming Area: 1
name,Catholic Church of Saints John and Paul: 1
contact:website,http://willettonmedical.com.au: 1
name,Willetton Medical Centre: 1
name,Henry Sutton Grove Park: 1
alt_name,Joseph Cooper Park: 1
name,Joseph Cooper Reserve: 1
name,Mary Street Marina: 1
name,The Square Mirrabooka Shopping Centre: 1
website,https://www.thesquaremirrabooka.com.au/: 1
addr:housenumber,708: 1
name,Woodlake Community Centre: 1
name,Grassdale Wetland: 1
name,Wyara Park: 1
name,Blackwood Park: 1
name,Dolphin Quay Shops: 1
name,Halls Head Centro: 1
name,Halls Head Centro Car Park: 1
addr:street,Casuarina Drive: 1
name,Halls Head College: 1
phone,+61 8 9581 0600: 1
ref,4166: 1
website,http://www.hallsheadcc.wa.edu.au/: 1
name,Hyundai Stadium Ground: 1
name,Mandurah Catholic College: 1
name,School Tennis Courts: 1
capacity,59: 1
name,Foreshore Play Area: 1
name,Club Car Park: 1
name,Doddi's Beach Car Park: 1
name,Doddis Beach West Car Park: 1
name,Duverney Park: 1
name,Revesby Reserve: 1
name,Exchange Avenue Park: 1
addr:suburb,Perth Domestic Airport: 1
operator,Cobham Aviation Administration: 1
capacity,300: 1
name,Perth Airport Regional Terminals Parking: 1
name,Greenfields Primary School: 1
name,Greenfields Shopping Centre: 1
name,Mississippi Park: 1
name,Peel Health Campus: 1
name,Peel Health Campus Car Park: 1
name,Blue Bay Beach Car Park: 1
name,Beach Parking Bay: 1
name,Golf Club Car Park: 1
name,Frederick Irwin Anglican School - Halls Head Campus: 1
phone,+61 8 6558 1207: 1
wikipedia,en:Frederick Irwin Anglican School: 1
name,Park & Gardens: 1
name,South Halls Head Primary School: 1
phone,+61 8 9583 5400: 1
ref,5807: 1
website,https://www.southhallsheadps.wa.edu.au/: 1
name,Glennon Park: 1
name,Vesta Park: 1
name,Birchley Road Car Park: 1
name,Brightwater Car Park: 1
name,Coodanup Foreshore Car Park: 1
addr:street,Tribute Street East: 1
name,Queen of Apostles Primary School: 1
phone,+61 8 9457 4913: 1
website,https://www.qoa.wa.edu.au/: 1
name,Parkland Square Park: 1
wikidata,Q21972561: 1
name,Ada Park: 1
name,Modillion Park: 1
contact:website,http://www.perthcatholic.org.au: 1
name,Our Lady Queen of Apostles Church: 1
name,Blue Bay Picnic Area: 1
name,Park: 1
name,Killara Park: 1
name,Kingsford Park: 1
name,Vale Park: 1
name,Shelley Foreshore Reserve: 1
name,Victor Adam Park: 1
name,Channel Island: 1
name,Borrungar Park: 1
name,College Car Park: 1
name,Deli Car Parking: 1
name,Kennedy Baptist College: 1
phone,+61 8 9314 7722: 1
website,https://www.kennedy.wa.edu.au/: 1
wikidata,Q6389588: 1
wikipedia,en:Kennedy Baptist College: 1
brand,Exclusive Brethren: 1
brand:wikidata,Q1429373: 1
brand:wikipedia,en:Exclusive Brethren: 1
name,Mandurah Aquatic & Recreation Centre: 1
sport,netball;gymnastics;soccer;multi: 1
name,Mandurah Courthouse: 1
name,Mandurah Library: 1
name,Rushton Park Ground: 1
name,Scotts Plaza: 1
name,Smart Street Shopping Precinct: 1
name,Christs Church (Anglican): 1
ref:dove,10751: 1
name,Hilltop Park: 1
contact:website,http://www.canning.wa.gov.au: 1
name,Willetton Pavilion: 1
name,Willetton Scouts and Guides: 1
description,Heritage Site: 1
name,Rob Bruce Park: 1
name,Sandra Park: 1
name,Harry Buckley Park: 1
addr:street,Worrell Avenue: 1
name,Apollo: 1
operator,Apollo: 1
name,George Welby Park: 1
name,Murray Park: 1
name,Allan Eddy Reserve: 1
name,Millett Park: 1
note,BBQ facilities available. Toilets available. Children's play equipment available. Landscaped walkway available.: 1
addr:street,Philips Grove: 1
name,Saint Dominic's Church: 1
phone,+61 8 9446 1666: 1
addr:street,Beatrice Street: 1
name,Saint Dominics Catholic Primary School: 1
phone,+61 8 9446 1929: 1
website,https://www.stdominics.wa.edu.au/: 1
addr:street,Ambrose Street: 1
name,Yuluma Primary School: 1
phone,+61 8 9244 5422: 1
ref,5217: 1
website,http://yulumaps.wa.edu.au/: 1
addr:housenumber,28–32: 1
addr:street,Nicol Road: 1
alt_name,St Luke's Lutheran Church Parkwood: 1
brand,Lutheran Church of Australia: 1
name,Saint Luke's Lutheran Church Parkwood: 1
phone,+61 8 9259 6724: 1
service_times,Su 09:00: 1
short_name,St Luke’s: 1
website,https://stlukes-parkwood.lutheran.org.au/: 1
name,Blandfield Park: 1
name,Bowling Green: 1
name,Dudley Park Bowling Green: 1
name,Mandurah Peel Convention Centre: 1
name,Chocolate San Churros: 1
name,Mandurah Chandlery: 1
shop,ship_chandler: 1
name,Parkwood Medical and Paramedical Centre: 1
addr:street,Gedling Close: 1
name,Perth Chinese Christian Church (South Branch): 1
phone,+61 8 9354 9108: 1
service_times,Su 09:00, 11:00: 1
website,http://www.pccc.org.au/: 1
name,Ritson Park: 1
name,The Bridge Garden Bar & Restaurant: 1
name,The Brighton Hotel: 1
name,Dalrymple Park: 1
name,Foreshore Motel: 1
name,George Robinson Gardens: 1
name,Mandurah City Dry Cleaners: 1
name,Mandurah Community Museum: 1
name,Halls Cottage Museum: 1
wikidata,Q66975323: 1
name,The Monkey: 1
name,Aldam Park: 1
name,Saint Andrew's Church: 1
name,Zenith Park: 1
name,Zenith Point West Park: 1
name,Riverton Baptist Community Church: 1
name,Rossmoyne Waters: 1
old_name,Adventist Aged Care and Retirement Village: 1
phone,+61 8 9354 4133: 1
website,https://www.adventistcare.org.au/rossmoyne-waters/: 1
name,Tom Firth Park: 1
name,Bateman Park: 1
name:etymology,John Bateman: 1
name:etymology:wikidata,Q16066240: 1
name:etymology:wikipedia,en:John Bateman (Australian settler): 1
wikidata,Q21927148: 1
managed,yes: 1
name,Yagan Reserve: 1
name:etymology:wikidata,Q558986: 1
name:etymology:wikipedia,en:Yagan: 1
addr:street,Tuscan Street: 1
alt_name,Rossmoyne Bowling Club: 1
name,Riverton Rossmoyne Bowling: 1
phone,+61 8 9457 2497: 1
website,https://www.rossmoynebc.org.au/: 1
name,Rossmoyne Park: 1
name,Rossmoyne Community Hall: 1
name,Phillip Jane Park: 1
name:etymology,Phillip S. Jane: 1
name,Beasley Clubrooms: 1
name,Classon Park: 1
name,Heatherlea Reserve: 1
addr:street,Diamond Court: 1
contact:website,http://www.melvillegolfcentre.com/: 1
description,9 hole Pitch & Putt: 1
golf:course,pitch_and_putt: 1
phone,+61 8 9332 4653: 1
website,http://www.melvillegolfcentre.com/: 1
landuse,reserve: 1
name,John Connell Reserve: 1
name:etymology,John Edward Connell: 1
name,Westfield Innaloo Shopping Centre: 1
website,https://www.westfield.com.au/innaloo: 1
website:map,https://www.westfield.com.au/innaloo/centre-map: 1
name,Brandwood Park: 1
name,Douglas Freeman Park: 1
name:etymology,Douglas Freeman: 1
wikidata,Q21970752: 1
name,Robert Weir Park: 1
name:etymology,Robert E. Weir: 1
name,Leeming Senior High School: 1
phone,+61 8 9310 1300: 1
ref,4143: 1
website,https://www.leeming.wa.edu.au/: 1
wikidata,Q14935848: 1
wikipedia,en:Leeming Senior High School: 1
name,Peter Ellis Park: 1
name:etymology,Peter Ellis: 1
wikidata,Q21936415: 1
name,Mandurah Visitor Centre: 1
name,Leeming Family Centre: 1
name,Resort Car Park: 1
name,Alta Laguna Park: 1
name,Westlakes Park: 1
name,Leeming Heights Community Hall: 1
name,Bill Brown Park: 1
wikidata,Q21927230: 1
name,Lancelin North End Caravan Park: 1
addr:suburb,Lancelin: 1
name,Experience Lancelin Holiday Park: 1
phone,+61 8 9655 1056: 1
website,https://lancelincaravanpark.com.au: 1
addr:street,Turner Street: 1
name,Ledge Point Country Club: 1
note,See also https://www.facebook.com/pages/Ledge-Point-Country-Club/109386419134017: 1
phone,+61 8 9655 1008;+61 410 300 704: 1
website,http://ledgepointcountryclub.com.au: 1
operator,TRPS: 1
name,Wistari Park: 1
name,Montebello Park: 1
operator,City of Waneroo: 1
name,Woolworths Plus Petrol: 1
name,Currambine Community Center: 1
website,https://www.danmurphys.com.au/: 1
name,Currambine Bar & Bistro: 1
name,Delamere Park: 1
construction,building: 1
name,Yanchep Central Shopping Centre: 1
name,Old Nursery Park: 1
addr:street,Primary Road: 1
name,Yanchep Lagoon Primary School: 1
old_name,Yanchep District High School: 1
phone,+61 8 9561 1155: 1
ref,5857: 1
website,http://www.yanchep.wa.edu.au/: 1
name,Anchor Park: 1
name,Spinifex Park: 1
dog,permissive: 1
name,Kalbarri Park: 1
name,Wilkie Park: 1
name,Dorrigo Park: 1
name,Leisure Park: 1
operator,Cit of Wanneroo: 1
name,Longfin Park: 1
name,Lynton Park: 1
name,Mullins Park: 1
name,Rancho Relaxo Park: 1
name,Portsalon Park: 1
name,Verwood Park: 1
name,Killcarry Park: 1
name,Rosegreen Park: 1
name,Eastwall Park: 1
image,https://commons.wikimedia.org/wiki/File:Wanneroo_Public_Library.jpg: 1
name,Wanneroo Library and Cultural Centre: 1
website,https://www.wanneroo.wa.gov.au/wanneroolibraryandculturalcentre: 1
wikimedia_commons,File:Wanneroo_Public_Library.jpg: 1
name,Wanneroo Central Shopping Centre: 1
website,https://www.wanneroocentral.com.au: 1
name,Hastings Park: 1
height,2 m: 1
name,Regional Resource Recovery Centre: 1
operator,Southern Metropolitan Regional Council: 1
short_name,RRRC: 1
addr:street,Servite Terrace: 1
phone,+61 8 9303 7500: 1
website,https://www.saw.wa.edu.au/: 1
addr:street,Quarkum Street: 1
name,Wanneroo Secondary College: 1
old_name,Wanneroo Senior High School: 1
phone,+61 8 9206 6555: 1
ref,4125: 1
website,https://wanneroosc.wa.edu.au/: 1
name,Waroona Recreation & Aquatic Centre: 1
name,Waroona District High School: 1
phone,+61 8 9782 7000: 1
ref,4103: 1
website,https://waroonadhs.wa.edu.au/: 1
name,Drakesbrook Centennial Park: 1
addr:street,Hill Street: 1
email,info@waroonagolfclub.com.au: 1
name,Waroona Golf Club: 1
phone,+61 8 9733 1700: 1
website,http://www.waroonagolfclub.com.au/: 1
name,Coles Petrol: 1
name,Edgewater Shopping Centre: 1
addr:city,Guilderton: 1
addr:postcode,6041: 1
addr:street,Wedge Street: 1
description,9 hole Par 34 (sand greens): 1
golf:par,34: 1
name,Guilderton Golf Club: 1
note,See e.g. http://www.wagolfpromotions.com.au/private-courses/gilderton-golf-course/: 1
phone,+61 8 9577 1053;+61 8 9577 1013: 1
name,Long Term H: 1
addr:street,Ambassador Drive: 1
name,Currambine Primary School: 1
phone,+61 8 9304 0011: 1
ref,5757: 1
website,https://www.currambineps.wa.edu.au/: 1
name,Bray Court Reserve: 1
name,Hoyts Garden City: 1
name,Hatfield Park: 1
name,Hill View Park: 1
name,South Bentley Community Centre: 1
addr:street,Dixon Avenue: 1
name,Pinjarra Primary School: 1
phone,+61 8 9531 1856: 1
ref,5381: 1
website,http://www.pinjarraps.wa.edu.au/: 1
addr:street,McLarty Road: 1
name,Pinjarra Senior High School: 1
phone,+61 8 9531 7000: 1
ref,4043: 1
website,https://www.pinjarrashs.wa.edu.au/: 1
wikidata,Q7195925: 1
wikipedia,en:Pinjarra Senior High School: 1
addr:street,Wisteria Crescent: 1
addr:suburb,Pinjarra: 1
name,Carcoola Primary School: 1
phone,+61 8 9531 1399: 1
ref,5543: 1
website,http://carcoolaps.wa.edu.au/: 1
phone,+61 8 9377 1378: 1
name,Delapre Park: 1
addr:city,Williams: 1
addr:street,Rosselloty Street: 1
name,Williams Primary School: 1
phone,+61 8 9885 1121: 1
ref,5710: 1
name,Gloucester Street Park: 1
name,Gledhill Park: 1
long_name,Bunnings Warehouse Harrisdale: 1
name,Narrogin Regional Leisure Centre: 1
sport,netball;basketball;swimming: 1
website,https://www.ymcawa.org.au/Narrogin: 1
addr:street,Gray Street: 1
name,Narrogin Senior High School: 1
phone,+61 8 9881 9300: 1
ref,4039: 1
website,https://www.nshs.wa.edu.au/: 1
wikidata,Q6966253: 1
wikipedia,en:Narrogin Senior High School: 1
name,James Park: 1
addr:street,Homer Street: 1
name,East Narrogin Primary School: 1
phone,+61 8 9881 1581: 1
ref,5342: 1
website,https://www.eastnarroginps.wa.edu.au/: 1
name,Wickepin Caravan Park: 1
name,Wickepin Swimming Pool: 1
addr:street,Purley Crescent: 1
name,Bannister Creek Primary School: 1
old_name,Lynwood Primary School: 1
phone,+61 8 9350 9588: 1
website,https://bannistercreekps.wa.edu.au/: 1
name,Crofton Park: 1
name,Cygnet Park: 1
name,Lambertia Creek Park: 1
addr:housename,Yahava Coffee Works: 1
name,Yahava Koffee Works: 1
phone,+61 8 9250 8599: 1
website,https://www.yahava.com.au/: 1
addr:housename,Penny Garden Restaurant: 1
name,Penny Garden Restaurant: 1
phone,+61 8 9274 7277: 1
website,http://www.pennygardenrestaurant.com.au/: 1
addr:housename,Yahava Koffee Works: 1
name,Margaret River Chocolate Factory: 1
phone,+61 8 9250 1588: 1
website,http://www.chocolatefactory.com.au/: 1
name,Ogilvie Road Reserve: 1
name,Ken Douglas Reserve: 1
name,Thomas Middleton Park: 1
name:etymology,Thomas Middleton: 1
wikidata,Q21937364: 1
name,Ric Vosper Reserve: 1
name,Pingelly Recreation and Cultural Centre: 1
addr:street,Review Street: 1
name,Pingelly Golf Club: 1
phone,+61 8 9887 1398: 1
name,Pingelly Primary School: 1
phone,+61 8 9887 1061: 1
ref,5803: 1
website,https://www.pingellyps.wa.edu.au/: 1
addr:housenumber,Lot 456: 1
name,Brookton Caravan Park: 1
phone,+61 8 9642 1106: 1
name,Pingelly Caravan Park: 1
operator,Shire of Pingelly: 1
addr:street,Cubbine Street: 1
name,Cunderdin District High School: 1
phone,+61 8 9635 3300: 1
ref,4069: 1
name,Cunderdin Golf Club: 1
note,See e.g. http://www.1golf.eu/en/club/cunderdin-golf-club/ http://www.worldgolf.com/courses/australia/westernaustralia/cunderdin-golf-club.html: 1
phone,+61 8 9635 1386: 1
addr:street,Tiller Street: 1
name,Brookton District High School: 1
phone,+61 8 9642 5000: 1
ref,4063: 1
website,https://www.brooktondhs.wa.edu.au/: 1
name,Quairading District High School: 1
name,Wongan Hills District High School: 1
sport,tennis;basketball: 1
name,Wyalkatchem Travellers Park: 1
name,Bindoon Oval: 1
addr:city,Bindoon: 1
addr:postcode,6502: 1
description,9 hole Par 32: 1
golf:par,32: 1
name,Bindoon & Districts Golf Club: 1
note,See e.g. http://www.1golf.eu/en/club/bindoon-districts-golf-club/ or http://www.1golf.eu/en/club/bindoon-districts-golf-club/: 1
phone,+61 8 9576 1044: 1
name,Duidgee Park: 1
name,Newcastle Park: 1
addr:street,Drummond Street East: 1
name,Toodyay District High School: 1
phone,+61 8 9578 2000: 1
ref,4101: 1
wikidata,Q7823996: 1
wikipedia,en:Toodyay District High School: 1
addr:street,Racecourse Road: 1
name,Toodyay Golf Course: 1
phone,+61 8 9574 2883: 1
name,Bolgart Caravan Park: 1
addr:city,Bolgart: 1
name,Bolgart Primary School: 1
phone,+61 8 9627 5245: 1
ref,5052: 1
website,https://www.bolgartps.wa.edu.au/: 1
name,Bolgart Golf Course: 1
note,Yes there is a play structure on the bowls green: 1
name,Calingiri Primary School: 1
phone,+61 8 9628 7030: 1
ref,5080: 1
website,http://calingirips.com.au/: 1
note,New and clean flush toilets.: 1
name,Penguin Island Discovery Centre: 1
website,https://parks.dpaw.wa.gov.au/site/penguin-island-discovery-centre: 1
name,Toilets: 1
alt_name,Barna Mia Animal Sanctuary: 1
fax,+61 8 9881 1645: 1
name,Barna Mia: 1
note,Bookings are essential for for nocturnal tour. Ring +61 8 9881 9200 before 4 PM.: 1
operator,Department of Environment and Conservation: 1
phone,+61 8 9881 9200: 1
website,https://parks.dpaw.wa.gov.au/site/barna-mia-nocturnal-wildlife-experience: 1
contact:website,http://www.bgci.org/garden.php?id=1458: 1
name,Dryandra Arboretum: 1
name,Richard Lewis Park: 1
name:etymology:wikidata,Q24007427: 1
name:etymology:wikipedia,en:Richard Lewis (Australian politician): 1
wikidata,Q21936375: 1
name,Dwellingup Trails and Visitor Centre: 1
addr:housename,Masters: 1
note,Locked: 1
name,Beverley Golf Club: 1
note,See e.g. http://www.worldgolf.com/courses/australia/westernaustralia/beverley-golf-club.html: 1
phone,+61 8 9646 1090: 1
name,Beverley District High School: 1
phone,+61 8 9646 2500: 1
ref,4060: 1
website,https://www.beverleydhs.wa.edu.au/: 1
name,Bernard Park: 1
addr:street,Kennedy Street: 1
name,Northam Senior High School: 1
phone,+61 8 9621 0000: 1
ref,4041: 1
wikidata,Q7057569: 1
wikipedia,en:Northam Senior High School: 1
addr:housenumber,Lot 1: 1
alt_name,C Y O'Connor College of TAFE: 1
contact:email,info@crtafe.wa.edu.au: 1
name,Central Regional TAFE Northam Campus: 1
phone:AU,1800 672 700: 1
website,https://www.centralregionaltafe.wa.edu.au/campuses/northam: 1
addr:street,Lance Street: 1
name,Saint Joseph’s School (Primary Campus): 1
phone,+61 8 9621 3500: 1
name,Avonvale Primary School: 1
phone,+61 8 9622 3610: 1
ref,5018: 1
website,https://www.avonvaleesc.wa.edu.au/: 1
name,Saint Joseph’s School (Secondary Campus): 1
phone,+61 8 9621 3550: 1
addr:street,Robinson Street: 1
name,Northam Hospital: 1
phone,+61 8 9690 1300: 1
addr:street,Duke Street East: 1
name,Northam Primary School: 1
phone,+61 8 9622 1203: 1
ref,5351: 1
website,http://www.northamprimary.com.au/: 1
name,Northam Golf Club: 1
note,See also https://www.facebook.com/pages/Northam-Golf-Club-Home-of-the-2015-State-Sand-Green-Championships/238378946186401: 1
phone,+61 8 9622 1050: 1
website,http://ourgolfclub.com.au/golf/?course=northam: 1
addr:city,Meckering: 1
addr:street,Dempster Street: 1
name,Meckering Golf Club: 1
note,See https://www.facebook.com/pages/Meckering-Golf-Club/422625751162738 http://publicaccessgolf.com.au/meckering-golf-club/: 1
